0,7.177184
1,6.826557
2,6.737583
3,6.669160
4,6.660505
5,6.585663
6,6.546572
7,6.526619
8,6.509165
9,6.488031
10,6.477908
11,6.424416
12,6.433043
13,6.413762
14,6.424657
15,6.388086
16,6.372296
17,6.382987
18,6.359315
19,6.386224
20,6.359584
21,6.334784
22,6.326079
23,6.306589
24,6.308293
25,6.302065
26,6.279775
27,6.277311
28,6.272575
29,6.273456
30,6.277839
31,6.254451
32,6.256312
33,6.239527
34,6.231350
35,6.230246
36,6.234894
37,6.226156
38,6.228759
39,6.221850
40,6.220432
41,6.214328
42,6.216367
43,6.203504
44,6.213014
45,6.211663
46,6.209092
47,6.210156
48,6.204188
49,6.208845
50,6.204256
51,6.211529
52,6.205520
53,6.211839
54,6.206265
55,6.204638
56,6.206832
57,6.209367
58,6.222410
59,6.218405
60,6.214365
61,6.223448
62,6.215721
63,6.228266
64,6.229772
65,6.225118
66,6.224540
67,6.224897
68,6.224868
69,6.237638
70,6.216409
71,6.228693
72,6.228056
73,6.267581
74,6.245927
75,6.266084
76,6.233568
77,6.238442
78,6.227470
79,6.250283
80,6.271118
81,6.258756
82,6.263346
83,6.234468
84,6.244951
85,6.226931
86,6.250434
87,6.231090
88,6.250314
89,6.264107
90,6.244895
91,6.215009
92,6.232367
93,6.214668
94,6.209086
95,6.213277
96,6.199956
97,6.239317
98,6.200023
99,6.232606
100,6.218213
101,6.245828
102,6.220697
103,6.241337
104,6.185253
105,6.192502
106,6.202436
107,6.195327
108,6.186146
109,6.172552
110,6.164519
111,6.161008
112,6.167405
113,6.169196
114,6.162823
115,6.148982
116,6.145211
117,6.144214
118,6.146365
119,6.143697
120,6.140243
121,6.142074
122,6.137498
123,6.144100
124,6.134284
125,6.133231
126,6.136802
127,6.142178
128,6.134267
129,6.132851
130,6.135269
131,6.134637
132,6.134779
133,6.136439
134,6.133603
135,6.138019
136,6.141553
137,6.135677
138,6.148288
139,6.140511
140,6.144450
141,6.144759
142,6.143567
143,6.150271
144,6.142987
145,6.164850
146,6.157688
147,6.166272
148,6.156696
149,6.179075
150,6.164006
151,6.200848
152,6.179166
153,6.179848
154,6.228265
155,6.191003
156,6.193570
157,6.173469
158,6.172939
159,6.200807
160,6.197380
161,6.182916
162,6.158871
163,6.186158
164,6.195915
165,6.197252
166,6.181041
167,6.185808
168,6.179647
169,6.215487
170,6.177251
171,6.224944
172,6.172932
173,6.168196
174,6.195371
175,6.187929
176,6.165601
177,6.173720
178,6.167037
179,6.168211
180,6.162119
181,6.167108
182,6.174081
183,6.148568
184,6.167856
185,6.156962
186,6.172391
187,6.153242
188,6.147347
189,6.143430
190,6.138507
191,6.137279
192,6.131887
193,6.127785
194,6.143212
195,6.121264
196,6.122622
197,6.110645
198,6.116878
199,6.110172
200,6.111585
201,6.107008
202,6.110516
203,6.099020
204,6.110614
205,6.102158
206,6.096371
207,6.099708
208,6.107668
209,6.105743
210,6.103523
211,6.096894
212,6.103160
213,6.105345
214,6.104313
215,6.102152
216,6.102567
217,6.112698
218,6.111775
219,6.099766
220,6.117366
221,6.107420
222,6.115938
223,6.110964
224,6.130398
225,6.123196
226,6.126148
227,6.131647
228,6.137363
229,6.129850
230,6.156837
231,6.182542
232,6.132877
233,6.141966
234,6.154506
235,6.171498
236,6.167556
237,6.160233
238,6.168341
239,6.151207
240,6.140153
241,6.185890
242,6.172072
243,6.179337
244,6.138778
245,6.155630
246,6.179718
247,6.150276
248,6.154490
249,6.165024
250,6.156269
251,6.173457
252,6.171644
253,6.141852
254,6.161397
255,6.135505
256,6.174213
257,6.153149
258,6.171601
259,6.151071
260,6.144263
261,6.156592
262,6.168275
263,6.153423
264,6.137113
265,6.151073
266,6.135662
267,6.123337
268,6.124622
269,6.135480
270,6.109790
271,6.115719
272,6.107165
273,6.119157
274,6.109450
275,6.100816
276,6.100335
277,6.098953
278,6.095818
279,6.087561
280,6.093250
281,6.087042
282,6.090705
283,6.084239
284,6.088782
285,6.085087
286,6.083077
287,6.090168
288,6.086279
289,6.084662
290,6.081267
291,6.080807
292,6.080359
293,6.084192
294,6.084512
295,6.083655
296,6.091030
297,6.090438
298,6.084465
299,6.086669
300,6.094164
301,6.093923
302,6.091417
303,6.102332
304,6.100025
305,6.105834
306,6.107191
307,6.102720
308,6.116987
309,6.112654
310,6.125643
311,6.133761
312,6.132513
313,6.125666
314,6.120561
315,6.116810
316,6.165253
317,6.125264
318,6.146093
319,6.132390
320,6.141552
321,6.145699
322,6.144902
323,6.147312
324,6.138080
325,6.155078
326,6.176866
327,6.137602
328,6.156333
329,6.146844
330,6.143484
331,6.128783
332,6.236741
333,6.172565
334,6.168551
335,6.128256
336,6.124817
337,6.165198
338,6.145178
339,6.136699
340,6.125723
341,6.121603
342,6.132063
343,6.180267
344,6.128376
345,6.132119
346,6.111009
347,6.115468
348,6.102751
349,6.099525
350,6.104657
351,6.111889
352,6.107268
353,6.097566
354,6.096135
355,6.090701
356,6.092993
357,6.082232
358,6.083695
359,6.088592
360,6.080088
361,6.082099
362,6.082539
363,6.074539
364,6.069052
365,6.078058
366,6.073951
367,6.075965
368,6.070597
369,6.074572
370,6.074204
371,6.066622
372,6.073240
373,6.075239
374,6.072927
375,6.075150
376,6.071934
377,6.081041
378,6.077286
379,6.076882
380,6.077546
381,6.080899
382,6.082779
383,6.084192
384,6.089764
385,6.096596
386,6.098186
387,6.091276
388,6.098413
389,6.102583
390,6.114337
391,6.114713
392,6.101625
393,6.117873
394,6.113775
395,6.108535
396,6.112805
397,6.119094
398,6.128006
399,6.118006
400,6.141483
401,6.123170
402,6.128241
403,6.127337
404,6.139977
405,6.152344
406,6.120828
407,6.159531
408,6.124550
409,6.146146
410,6.147278
411,6.110525
412,6.134549
413,6.137569
414,6.126056
415,6.123739
416,6.146499
417,6.121157
418,6.127854
419,6.118738
420,6.147558
421,6.109580
422,6.116776
423,6.123296
424,6.117619
425,6.115643
426,6.129416
427,6.103741
428,6.107444
429,6.102738
430,6.104181
431,6.093136
432,6.084218
433,6.082218
434,6.096824
435,6.082685
436,6.074996
437,6.087084
438,6.071220
439,6.074072
440,6.067845
441,6.069359
442,6.068095
443,6.059005
444,6.061378
445,6.060714
446,6.062618
447,6.058067
448,6.063330
449,6.057376
450,6.063242
451,6.064822
452,6.065191
453,6.056371
454,6.061330
455,6.063120
456,6.057924
457,6.061896
458,6.060158
459,6.070862
460,6.074463
461,6.073133
462,6.076247
463,6.076594
464,6.091728
465,6.087429
466,6.088920
467,6.086742
468,6.089704
469,6.086050
470,6.093884
471,6.125417
472,6.120849
473,6.107643
474,6.099604
475,6.106369
476,6.108367
477,6.116226
478,6.142512
479,6.124935
480,6.112812
481,6.116654
482,6.120594
483,6.122224
484,6.131588
485,6.138081
486,6.134885
487,6.120549
488,6.116882
489,6.113325
490,6.161535
491,6.133123
492,6.118602
493,6.110222
494,6.121964
495,6.108280
496,6.115571
497,6.105240
498,6.105971
499,6.113962
500,6.099597
501,6.111153
502,6.098538
503,6.096620
504,6.116267
505,6.098735
506,6.111839
507,6.084141
508,6.086846
509,6.079189
510,6.079099
511,6.090452
512,6.079193
513,6.072055
514,6.083550
515,6.072777
516,6.069358
517,6.064587
518,6.063053
519,6.062543
520,6.062170
521,6.059835
522,6.054552
523,6.052850
524,6.059068
525,6.052392
526,6.050396
527,6.050299
528,6.049164
529,6.053453
530,6.050579
531,6.050108
532,6.054609
533,6.052222
534,6.053655
535,6.051921
536,6.060315
537,6.059686
538,6.054279
539,6.062276
540,6.054521
541,6.056726
542,6.074131
543,6.070932
544,6.074515
545,6.069447
546,6.070317
547,6.076941
548,6.074824
549,6.079485
550,6.074530
551,6.094833
552,6.086055
553,6.114253
554,6.087605
555,6.095524
556,6.088946
557,6.112653
558,6.110499
559,6.111115
560,6.093211
561,6.132709
562,6.103915
563,6.121700
564,6.165471
565,6.128491
566,6.133607
567,6.120451
568,6.104847
569,6.115859
570,6.102729
571,6.102665
572,6.099067
573,6.137109
574,6.112215
575,6.135286
576,6.117548
577,6.096570
578,6.093833
579,6.092887
580,6.095275
581,6.109532
582,6.100823
583,6.095790
584,6.099098
585,6.091579
586,6.108434
587,6.093159
588,6.093272
589,6.074419
590,6.076027
591,6.075087
592,6.069059
593,6.068962
594,6.067728
595,6.063587
596,6.067066
597,6.060369
598,6.062782
599,6.053538
600,6.046794
601,6.058212
602,6.056801
603,6.046605
604,6.048346
605,6.048199
606,6.045794
607,6.052362
608,6.045147
609,6.045325
610,6.047383
611,6.052571
612,6.041292
613,6.046609
614,6.050429
615,6.048786
616,6.046062
617,6.052344
618,6.057366
619,6.047287
620,6.061703
621,6.057975
622,6.062151
623,6.063785
624,6.063291
625,6.073872
626,6.081262
627,6.076263
628,6.088946
629,6.069957
630,6.084931
631,6.088600
632,6.093532
633,6.084339
634,6.118112
635,6.102979
636,6.129457
637,6.102071
638,6.097054
639,6.114310
640,6.093766
641,6.123348
642,6.113139
643,6.104469
644,6.128642
645,6.111301
646,6.110488
647,6.109808
648,6.111337
649,6.128168
650,6.108695
651,6.106278
652,6.114665
653,6.116332
654,6.097571
655,6.091560
656,6.105346
657,6.098979
658,6.101462
659,6.109195
660,6.111378
661,6.104146
662,6.084977
663,6.086228
664,6.120342
665,6.086366
666,6.099924
667,6.083656
668,6.079076
669,6.091676
670,6.077447
671,6.061108
672,6.064126
673,6.065791
674,6.059475
675,6.071227
676,6.059754
677,6.056294
678,6.048132
679,6.050751
680,6.048015
681,6.040839
682,6.048168
683,6.040954
684,6.040248
685,6.042866
686,6.034549
687,6.042726
688,6.040139
689,6.037447
690,6.033849
691,6.033609
692,6.035444
693,6.040172
694,6.048448
695,6.036196
696,6.042675
697,6.044276
698,6.051326
699,6.044678
700,6.047766
701,6.043265
702,6.051308
703,6.064451
704,6.064562
705,6.063253
706,6.057609
707,6.062582
708,6.073273
709,6.074344
710,6.072185
711,6.076696
712,6.098578
713,6.071732
714,6.109038
715,6.111376
716,6.078663
717,6.115857
718,6.102438
719,6.110896
720,6.104556
721,6.118748
722,6.110061
723,6.089144
724,6.089956
725,6.093973
726,6.103406
727,6.115646
728,6.099255
729,6.102225
730,6.118654
731,6.108010
732,6.152850
733,6.098724
734,6.096705
735,6.093062
736,6.089624
737,6.100453
738,6.111268
739,6.121890
740,6.123106
741,6.108989
742,6.098532
743,6.098993
744,6.087802
745,6.093906
746,6.084588
747,6.103239
748,6.094259
749,6.078102
750,6.054969
751,6.070048
752,6.073716
753,6.060080
754,6.057397
755,6.053163
756,6.056484
757,6.049839
758,6.047561
759,6.046772
760,6.045145
761,6.041731
762,6.040117
763,6.035667
764,6.034630
765,6.040203
766,6.035183
767,6.036718
768,6.030153
769,6.038849
770,6.030757
771,6.034632
772,6.034418
773,6.037560
774,6.038835
775,6.041456
776,6.034736
777,6.035181
778,6.045487
779,6.044306
780,6.041717
781,6.050867
782,6.045084
783,6.053269
784,6.054804
785,6.057777
786,6.059493
787,6.067729
788,6.066515
789,6.077609
790,6.067505
791,6.070837
792,6.076740
793,6.068723
794,6.086703
795,6.090421
796,6.117439
797,6.077145
798,6.094807
799,6.103221
800,6.111617
801,6.124202
802,6.109540
803,6.084469
804,6.126400
805,6.121984
806,6.099254
807,6.124115
808,6.127240
809,6.079081
810,6.122930
811,6.092645
812,6.091865
813,6.095462
814,6.121424
815,6.141124
816,6.098793
817,6.100848
818,6.126053
819,6.093460
820,6.101307
821,6.092763
822,6.090676
823,6.082444
824,6.070991
825,6.074343
826,6.068753
827,6.080998
828,6.068305
829,6.071268
830,6.068124
831,6.059286
832,6.053871
833,6.054907
834,6.065655
835,6.046325
836,6.049956
837,6.039368
838,6.036981
839,6.043074
840,6.037351
841,6.035586
842,6.035845
843,6.039020
844,6.036126
845,6.029920
846,6.031535
847,6.034219
848,6.033242
849,6.028859
850,6.030550
851,6.027313
852,6.029687
853,6.037848
854,6.033759
855,6.028934
856,6.041042
857,6.038020
858,6.037063
859,6.037044
860,6.035853
861,6.046338
862,6.040582
863,6.043222
864,6.050605
865,6.068254
866,6.058937
867,6.056349
868,6.062059
869,6.061345
870,6.063752
871,6.068603
872,6.067852
873,6.076461
874,6.076834
875,6.076362
876,6.070593
877,6.099718
878,6.081373
879,6.103586
880,6.095412
881,6.133043
882,6.099441
883,6.095497
884,6.091405
885,6.093217
886,6.143267
887,6.119312
888,6.090623
889,6.127011
890,6.119000
891,6.095077
892,6.081964
893,6.104285
894,6.109283
895,6.091840
896,6.091170
897,6.098069
898,6.109534
899,6.102150
900,6.080660
901,6.084414
902,6.089909
903,6.081419
904,6.082723
905,6.070560
906,6.078772
907,6.060511
908,6.063594
909,6.062420
910,6.059652
911,6.055774
912,6.054953
913,6.048246
914,6.056764
915,6.040795
916,6.043752
917,6.038471
918,6.035529
919,6.035203
920,6.034222
921,6.036063
922,6.029452
923,6.029605
924,6.034641
925,6.030147
926,6.022100
927,6.025029
928,6.023529
929,6.031758
930,6.021363
931,6.029034
932,6.029864
933,6.032909
934,6.030247
935,6.030854
936,6.035299
937,6.035619
938,6.037673
939,6.040478
940,6.039285
941,6.037803
942,6.040594
943,6.038709
944,6.054131
945,6.049275
946,6.044650
947,6.061055
948,6.056155
949,6.074756
950,6.085796
951,6.068371
952,6.090893
953,6.109976
954,6.072872
955,6.089143
956,6.071343
957,6.127593
958,6.094378
959,6.087914
960,6.082383
961,6.093238
962,6.088714
963,6.083429
964,6.102398
965,6.077361
966,6.099360
967,6.090037
968,6.130196
969,6.094944
970,6.101012
971,6.134968
972,6.099695
973,6.098847
974,6.110995
975,6.095582
976,6.091847
977,6.123134
978,6.103494
979,6.083671
980,6.078469
981,6.102181
982,6.092336
983,6.081559
984,6.074547
985,6.064357
986,6.065346
987,6.073228
988,6.060614
989,6.056341
990,6.056490
991,6.054045
992,6.048877
993,6.051135
994,6.055862
995,6.038027
996,6.036666
997,6.037735
998,6.038631
999,6.032553
