0,1.690483,0.860300
1,0.930291,0.883500
2,0.566824,0.887500
3,0.468634,0.881100
4,0.374339,0.891700
5,0.360945,0.894500
6,0.368019,0.891500
7,0.424473,0.875900
8,0.440295,0.868400
9,0.439723,0.868200
10,0.483384,0.852000
11,0.469468,0.859300
12,0.507349,0.852200
13,0.713212,0.785000
14,0.715604,0.786700
15,0.596398,0.833600
16,0.731272,0.807400
17,0.814554,0.802100
18,0.881860,0.797500
19,1.082486,0.752400
20,1.338614,0.671000
21,1.435117,0.669200
22,1.749669,0.583200
23,2.046897,0.450600
24,2.223182,0.284900
25,2.276258,0.185000
26,2.287780,0.158900
27,2.293939,0.131500
28,2.300152,0.100000
29,2.276190,0.123000
30,2.291488,0.103700
31,2.293620,0.105400
32,2.294194,0.109400
33,2.293562,0.119700
34,2.291724,0.133400
35,2.288955,0.157700
36,2.285376,0.175700
37,2.279178,0.195600
38,2.270101,0.214000
39,2.255856,0.234800
40,2.236086,0.259900
41,2.207639,0.290800
42,2.175040,0.318500
43,2.135637,0.345100
44,2.097470,0.370100
45,2.060142,0.394600
46,2.025746,0.413100
47,1.989888,0.432200
48,1.964018,0.447100
49,1.941899,0.458300
50,1.920259,0.471900
51,1.911073,0.476300
52,1.889480,0.488500
53,1.877008,0.496000
54,1.869058,0.501400
55,1.859670,0.507800
56,1.850385,0.509400
57,1.842957,0.514400
58,1.839346,0.518400
59,1.833587,0.521900
