0,1.680612,0.867800
1,0.971305,0.888300
2,0.629547,0.888200
3,0.493742,0.892200
4,0.484603,0.878700
5,0.450089,0.873200
6,0.449509,0.869600
7,0.425928,0.876800
8,0.377253,0.885900
9,0.404786,0.876700
10,0.435298,0.863500
11,0.370145,0.884000
12,0.391180,0.875900
13,0.413349,0.870300
14,0.401047,0.875600
15,0.358677,0.885600
16,0.367098,0.883100
17,0.375671,0.881800
18,0.332367,0.892900
19,0.339890,0.892600
20,0.333316,0.892500
21,0.329595,0.893100
22,0.321901,0.895200
23,0.326085,0.895400
24,0.337573,0.891200
25,0.350167,0.889600
26,0.337412,0.893700
27,0.336039,0.893000
28,0.337614,0.894400
29,0.334836,0.893800
30,0.337098,0.892800
31,0.335247,0.892800
32,0.324573,0.896600
33,0.324643,0.896900
34,0.319636,0.897800
35,0.321524,0.896400
36,0.365254,0.884600
37,0.377116,0.880800
38,0.346959,0.888400
39,0.328562,0.893100
40,0.322043,0.897200
41,0.326877,0.896200
42,0.330044,0.894500
43,0.330637,0.895300
44,0.320461,0.897700
45,0.316949,0.899400
46,0.315947,0.899100
47,0.314066,0.899700
48,0.312445,0.900400
49,0.312694,0.900000
50,0.312977,0.900700
51,0.311669,0.901100
52,0.310845,0.900500
53,0.310406,0.899700
54,0.310215,0.899500
55,0.310502,0.900100
56,0.310637,0.900300
57,0.310721,0.900400
58,0.310952,0.900300
59,0.310782,0.900000
