0,0.449841,0.861800
1,0.370579,0.884700
2,0.288249,0.907200
3,0.326516,0.896800
4,0.331059,0.895500
5,0.293356,0.906100
6,0.338274,0.892700
7,0.299740,0.906400
8,0.381912,0.883000
9,0.380261,0.887600
10,0.432636,0.888300
11,0.310098,0.904400
12,0.356724,0.902300
13,0.531961,0.868100
14,0.907471,0.836900
15,0.529549,0.863100
16,0.494355,0.869900
17,0.494252,0.860000
18,0.408133,0.879700
19,0.403975,0.879800
20,0.394666,0.877600
21,0.379660,0.883300
22,0.386259,0.881000
23,0.377537,0.883900
24,0.369270,0.887100
25,0.362734,0.886700
26,0.361375,0.888500
27,0.361190,0.888300
28,0.360325,0.888000
29,0.360256,0.887900
