0,6.400297
1,6.100477
2,5.962758
3,5.887641
4,5.867787
5,5.790661
6,5.793253
7,5.722444
8,5.692803
9,5.669071
10,5.660621
11,5.630372
12,5.620676
13,5.600875
14,5.597612
15,5.560623
16,5.552901
17,5.576053
18,5.554088
19,5.556502
20,5.528056
21,5.530406
22,5.522075
23,5.518865
24,5.508206
25,5.510369
26,5.521652
27,5.484814
28,5.474114
29,5.476326
30,5.475914
31,5.462000
32,5.459944
33,5.457269
34,5.462567
35,5.453244
36,5.439433
37,5.441143
38,5.445622
39,5.434763
40,5.437045
41,5.436780
42,5.437837
43,5.423791
44,5.429752
45,5.430705
46,5.429585
47,5.423534
48,5.430030
49,5.433425
50,5.420876
51,5.424387
52,5.421410
53,5.421922
54,5.428814
55,5.430424
56,5.416762
57,5.433267
58,5.428162
59,5.425989
60,5.431800
61,5.432630
62,5.429767
63,5.437327
64,5.435540
65,5.448734
66,5.448366
67,5.452814
68,5.447742
69,5.447583
70,5.443719
71,5.448813
72,5.457410
73,5.452409
74,5.452533
75,5.467894
76,5.453905
77,5.466420
78,5.473894
79,5.467358
80,5.477905
81,5.459272
82,5.461230
83,5.438345
84,5.450374
85,5.455216
86,5.446010
87,5.434174
88,5.449263
89,5.464397
90,5.470310
91,5.439903
92,5.432595
93,5.429064
94,5.455247
95,5.429989
96,5.467684
97,5.421867
98,5.421224
99,5.418795
100,5.419459
101,5.406822
102,5.404334
103,5.413086
104,5.412092
105,5.392227
106,5.406255
107,5.406592
108,5.390634
109,5.383917
110,5.379842
111,5.399764
112,5.381184
113,5.385577
114,5.373327
115,5.382249
116,5.364079
117,5.370172
118,5.360832
119,5.366635
120,5.361321
121,5.359700
122,5.353546
123,5.359428
124,5.361973
125,5.355293
126,5.356331
127,5.350429
128,5.349055
129,5.354557
130,5.351470
131,5.353663
132,5.354021
133,5.350961
134,5.353470
135,5.354654
136,5.351454
137,5.359988
138,5.360748
139,5.369226
140,5.362468
141,5.358366
142,5.367681
143,5.361650
144,5.369119
145,5.365835
146,5.376107
147,5.375223
148,5.381553
149,5.379443
150,5.389011
