0,1.609982,0.856000
1,0.878559,0.876200
2,0.554561,0.881400
3,0.447131,0.881800
4,0.409224,0.879800
5,0.474179,0.853900
6,0.431432,0.864300
7,0.473939,0.851900
8,0.641322,0.790600
9,0.473351,0.842600
10,0.477077,0.843600
11,0.512571,0.834400
12,0.582505,0.813000
13,0.673744,0.779900
14,0.850490,0.726500
15,1.396458,0.651300
16,1.597502,0.572700
17,1.756390,0.464500
18,1.847080,0.425000
19,1.979886,0.311600
20,2.128986,0.164400
21,2.231579,0.130900
22,2.316502,0.131200
23,2.436614,0.123100
24,3.040478,0.100600
25,4.926903,0.100000
26,6.501043,0.099600
27,14.252834,0.100000
28,18.729499,0.100000
29,2.295802,0.133400
30,2.295568,0.126700
31,2.294382,0.123800
32,2.292813,0.121300
33,2.290625,0.119900
34,2.287970,0.119900
35,2.283959,0.121500
36,2.278446,0.127300
37,2.270728,0.137200
38,2.261143,0.153100
39,2.249733,0.170700
40,2.234422,0.192900
41,2.214551,0.215000
42,2.195113,0.235700
43,2.174004,0.261200
44,2.157273,0.276700
45,2.143826,0.294500
46,2.131561,0.306700
47,2.122633,0.319600
48,2.120867,0.328400
49,2.127515,0.332700
50,2.132254,0.337400
51,2.144622,0.343300
52,2.158829,0.345900
53,2.160556,0.349200
54,2.154823,0.352800
55,2.169629,0.355500
56,2.171355,0.358500
57,2.179912,0.359700
58,2.181954,0.358800
59,2.211611,0.357300
