0,0.273437,0.907000
1,0.304500,0.894900
2,0.268562,0.907900
3,0.214999,0.926100
4,0.205897,0.928000
5,0.211948,0.927200
6,0.203527,0.930700
7,0.212434,0.929600
8,0.193059,0.935300
9,0.197466,0.931700
10,0.184291,0.936000
11,0.199346,0.934400
12,0.180723,0.937000
13,0.187135,0.935400
14,0.183746,0.937800
15,0.184507,0.936700
16,0.178891,0.941000
17,0.179028,0.940000
18,0.174743,0.941100
19,0.174090,0.941500
20,0.174869,0.939900
21,0.173253,0.941000
22,0.172074,0.941600
23,0.172621,0.941000
24,0.173558,0.940100
25,0.173040,0.940300
26,0.171035,0.942100
27,0.171782,0.941500
28,0.171139,0.941200
29,0.171618,0.941000
