0,0.462516,0.852800
1,0.608611,0.801600
2,0.320068,0.894900
3,0.280122,0.907700
4,0.344934,0.889400
5,0.355022,0.882500
6,0.287622,0.903400
7,0.278134,0.906500
8,0.268512,0.909400
9,0.303942,0.896300
10,0.255478,0.912400
11,0.267055,0.909300
12,0.295051,0.900200
13,0.262617,0.909900
14,0.273178,0.904600
15,0.258883,0.908800
16,0.245557,0.915600
17,0.247375,0.916300
18,0.245486,0.915800
19,0.247877,0.915000
20,0.236159,0.919200
21,0.239153,0.917000
22,0.239440,0.918200
23,0.233828,0.919100
24,0.234847,0.918800
25,0.234500,0.917900
26,0.234682,0.919700
27,0.233660,0.920200
28,0.233813,0.919900
29,0.233696,0.919800
