0,0.435395,0.860500
1,0.371147,0.882400
2,0.921400,0.695800
3,0.369210,0.880200
4,0.376650,0.883700
5,0.345782,0.894600
6,0.489616,0.843200
7,0.352560,0.893600
8,0.345520,0.893000
9,0.337776,0.895400
10,0.394308,0.882500
11,0.495120,0.854100
12,0.663654,0.802000
13,1.773653,0.381600
14,2.176009,0.149800
15,1.503725,0.514300
16,1.229194,0.593300
17,1.166018,0.614500
18,1.121595,0.637200
19,1.042498,0.651900
20,1.065835,0.654100
21,0.992919,0.673100
22,0.945729,0.688400
23,0.950202,0.690300
24,0.922283,0.694500
25,0.909721,0.700400
26,0.907513,0.700000
27,0.910495,0.699300
28,0.910235,0.698200
29,0.916957,0.696000
