0,1.624736,0.856200
1,0.891932,0.875800
2,0.559016,0.878800
3,0.457278,0.876600
4,0.415178,0.873500
5,0.408581,0.873900
6,0.437522,0.858700
7,0.392310,0.877400
8,0.484509,0.845700
9,0.501247,0.839700
10,0.505425,0.836800
11,0.558266,0.820300
12,0.562244,0.817100
13,0.639439,0.786400
14,0.704627,0.770400
15,0.794278,0.748900
16,1.462881,0.623700
17,1.576237,0.589800
18,1.682548,0.529100
19,1.799075,0.433500
20,1.923151,0.331800
21,2.037915,0.244700
22,2.196036,0.160300
23,2.311320,0.117400
24,2.357108,0.139800
25,2.526053,0.106200
26,3.670986,0.098400
27,5.231832,0.100000
28,5.473736,0.114900
29,2.262675,0.161600
30,2.245501,0.164000
31,2.217515,0.194300
32,2.181694,0.239700
33,2.131461,0.289200
34,2.062097,0.341400
35,1.983431,0.391600
36,1.902444,0.435400
37,1.804902,0.479900
38,1.721187,0.514900
39,1.639736,0.551100
40,1.549772,0.587300
41,1.484260,0.617700
42,1.414607,0.644700
43,1.366370,0.659900
44,1.327429,0.671300
45,1.290979,0.683300
46,1.253629,0.693800
47,1.224804,0.699900
48,1.196287,0.708600
49,1.176575,0.712000
50,1.157867,0.717800
51,1.144659,0.719000
52,1.135371,0.721900
53,1.130342,0.722100
54,1.117897,0.724900
55,1.112834,0.726400
56,1.106304,0.728500
57,1.102728,0.730100
58,1.102417,0.729000
59,1.097580,0.730400
