0,7.696127,0.108200
1,2.555008,0.101000
2,2.362199,0.104500
3,2.313162,0.103100
4,2.331131,0.103400
5,2.321752,0.103300
6,2.306884,0.101500
7,2.306766,0.102900
8,2.310365,0.104300
9,2.319456,0.099900
10,2.311152,0.101400
11,2.323629,0.100600
12,2.312419,0.110100
13,2.304676,0.102800
14,2.303489,0.106400
15,2.825613,0.101600
16,2.318841,0.109500
17,2.304470,0.105400
18,2.306974,0.106200
19,2.301870,0.107600
20,2.303802,0.107700
21,2.298510,0.118200
22,2.299838,0.108000
23,2.297224,0.109900
24,2.298284,0.117900
25,2.297494,0.106100
26,2.296954,0.115900
27,2.294116,0.108100
28,2.293593,0.122400
29,2.298834,0.111300
30,2.291750,0.111000
31,2.292081,0.128800
32,2.294192,0.111100
33,2.289564,0.124900
34,2.285822,0.119000
35,2.284830,0.134400
36,2.289095,0.135100
37,2.279977,0.143100
38,2.272892,0.123400
39,2.269159,0.157000
40,2.228250,0.165000
41,2.271454,0.139400
42,2.327367,0.172500
43,2.074845,0.196500
44,2.284968,0.142900
45,2.045274,0.220100
46,2.056076,0.190000
47,2.222886,0.178200
48,2.003695,0.235500
49,1.960073,0.259600
50,1.948464,0.256700
51,2.010001,0.225000
52,2.305976,0.197400
53,2.447196,0.159500
54,1.939345,0.266400
55,1.941061,0.260300
56,1.901094,0.248800
57,1.920653,0.263100
58,2.097949,0.203800
59,1.909325,0.274700
60,1.901906,0.268000
61,1.956413,0.261400
62,1.864646,0.266400
63,2.282987,0.196900
64,1.858997,0.285900
65,1.851852,0.298900
66,1.826339,0.315100
67,1.933523,0.290600
68,1.846554,0.301900
69,1.840886,0.304200
70,1.814695,0.340200
71,1.822733,0.312600
72,1.867963,0.275000
73,1.973820,0.290000
74,1.791784,0.314400
75,1.836204,0.303000
76,1.753052,0.354000
77,1.755187,0.345700
78,1.808354,0.309000
79,1.798666,0.330500
80,1.712323,0.370300
81,1.847976,0.307000
82,1.851283,0.306300
83,2.025077,0.314200
84,1.717847,0.340900
85,1.785338,0.329400
86,1.714657,0.360500
87,1.658717,0.387700
88,2.451770,0.268300
89,1.688480,0.368300
90,1.762247,0.345100
91,1.999274,0.305900
92,1.755167,0.355400
93,1.621729,0.402300
94,1.979250,0.306700
95,1.725802,0.359700
96,1.689720,0.377200
97,1.661449,0.394800
98,2.327423,0.257500
99,1.688154,0.370600
100,1.536597,0.437300
101,1.554758,0.431200
102,1.540899,0.426800
103,1.510889,0.443100
104,1.528503,0.430800
105,1.556964,0.424200
106,1.535675,0.431200
107,1.518423,0.435900
108,1.518450,0.440000
109,1.517866,0.445400
110,1.511488,0.445700
111,1.517242,0.441000
112,1.504650,0.449000
113,1.489741,0.448400
114,1.505980,0.444600
115,1.516237,0.441900
116,1.537417,0.436400
117,1.492753,0.454500
118,1.531817,0.440400
119,1.507273,0.444100
120,1.490994,0.452200
121,1.498005,0.445600
122,1.489026,0.451400
123,1.490862,0.456200
124,1.472562,0.460400
125,1.490282,0.458900
126,1.496099,0.450200
127,1.482992,0.455600
128,1.476296,0.458700
129,1.471282,0.462200
130,1.456991,0.468000
131,1.449961,0.469300
132,1.472464,0.463400
133,1.490677,0.452200
134,1.463487,0.469900
135,1.434819,0.471700
136,1.447107,0.472000
137,1.447253,0.472500
138,1.448328,0.469300
139,1.434290,0.475100
140,1.468437,0.461200
141,1.448639,0.469700
142,1.446933,0.469800
143,1.429701,0.480300
144,1.439696,0.471000
145,1.447311,0.473900
146,1.427223,0.479400
147,1.430269,0.475900
148,1.431530,0.474500
149,1.437862,0.475200
150,1.417646,0.481000
151,1.409482,0.484500
152,1.403745,0.485500
153,1.417643,0.484700
154,1.405623,0.486500
155,1.408710,0.482400
156,1.416466,0.482400
157,1.407831,0.483900
158,1.401803,0.486500
159,1.405151,0.486300
160,1.407942,0.487500
161,1.408279,0.489400
162,1.397293,0.488900
163,1.414798,0.487400
164,1.411563,0.489200
165,1.386634,0.493600
166,1.397950,0.490600
167,1.396511,0.489400
168,1.415475,0.484500
169,1.395798,0.491000
170,1.386800,0.493900
171,1.399836,0.489700
172,1.389040,0.492500
173,1.394516,0.489700
174,1.376898,0.496700
175,1.410547,0.485800
176,1.407195,0.487300
177,1.384240,0.495900
178,1.385580,0.494100
179,1.397643,0.491500
180,1.408598,0.485800
181,1.390392,0.492400
182,1.382026,0.493800
183,1.389975,0.491400
184,1.383278,0.493400
185,1.388448,0.496100
186,1.372815,0.499600
187,1.392629,0.493500
188,1.390473,0.493800
189,1.401958,0.494300
190,1.378524,0.498000
191,1.380359,0.497000
192,1.382953,0.494900
193,1.380891,0.495900
194,1.376540,0.496800
195,1.371909,0.500200
196,1.376040,0.499200
197,1.385362,0.492000
198,1.383558,0.496500
199,1.408089,0.486400
