0,1.996875,0.218400
1,1.793912,0.319200
2,1.618016,0.398800
3,1.503869,0.447600
4,1.495459,0.460000
5,1.366890,0.507200
6,1.329252,0.525700
7,1.312272,0.522800
8,1.177083,0.581200
9,1.172262,0.580500
10,1.160878,0.595700
11,1.008137,0.645700
12,1.039926,0.637100
13,0.895386,0.687800
14,0.847490,0.701200
15,0.876526,0.694300
16,0.807115,0.718400
17,0.839774,0.709300
18,0.865645,0.704100
19,0.843947,0.716600
20,0.733423,0.743600
21,0.684670,0.765100
22,0.699481,0.764500
23,0.690383,0.772900
24,0.646335,0.782900
25,0.662925,0.776000
26,0.670420,0.777000
27,0.647917,0.780000
28,0.709353,0.765700
29,0.648459,0.783200
30,0.610647,0.798000
31,0.618219,0.791600
32,0.561220,0.809900
33,0.641245,0.783500
34,0.587985,0.807700
35,0.567524,0.812500
36,0.651377,0.790600
37,0.573232,0.802500
38,0.539486,0.810900
39,0.548269,0.814500
40,0.532159,0.824400
41,0.548932,0.818800
42,0.530596,0.825100
43,0.588019,0.805500
44,0.518574,0.820800
45,0.612580,0.797300
46,0.595343,0.812100
47,0.644176,0.790800
48,0.529925,0.823500
49,0.529166,0.831300
50,0.516206,0.833300
51,0.748169,0.787100
52,0.466762,0.847700
53,0.495968,0.838100
54,0.486085,0.837600
55,0.463109,0.846500
56,0.563661,0.824100
57,0.498108,0.837900
58,0.473437,0.849200
59,0.526773,0.829400
60,0.543155,0.824100
61,0.485640,0.837100
62,0.452318,0.849100
63,0.440109,0.852300
64,0.446944,0.851800
65,0.504108,0.839600
66,0.489703,0.832800
67,0.456368,0.849100
68,0.466772,0.849700
69,0.495686,0.835400
70,0.461907,0.850900
71,0.459089,0.848500
72,0.441964,0.852200
73,0.437186,0.855800
74,0.423935,0.859200
75,0.499430,0.836400
76,0.423004,0.857000
77,0.500812,0.836500
78,0.412090,0.862800
79,0.405397,0.865700
80,0.471429,0.844600
81,0.572770,0.819700
82,0.477869,0.847300
83,0.461448,0.848200
84,0.426672,0.863000
85,0.459220,0.852400
86,0.432662,0.854700
87,0.460070,0.846900
88,0.446771,0.859000
89,0.450004,0.857800
90,0.412297,0.864400
91,0.431470,0.854500
92,0.417274,0.858000
93,0.442235,0.858400
94,0.416577,0.864500
95,0.510671,0.832500
96,0.418513,0.865000
97,0.434413,0.857600
98,0.443126,0.851600
99,0.424856,0.859800
100,0.285090,0.906300
101,0.278746,0.909100
102,0.280072,0.911700
103,0.285195,0.912500
104,0.274772,0.912700
105,0.282477,0.913000
106,0.272717,0.915700
107,0.276097,0.913500
108,0.272415,0.914800
109,0.276625,0.916000
110,0.268557,0.918100
111,0.280927,0.915900
112,0.274195,0.917600
113,0.283775,0.916300
114,0.273166,0.917200
115,0.282653,0.916600
116,0.286534,0.916100
117,0.284765,0.915700
118,0.290391,0.915800
119,0.281514,0.917400
120,0.278763,0.918600
121,0.278071,0.920700
122,0.290012,0.915900
123,0.282373,0.917900
124,0.285349,0.917600
125,0.280830,0.919600
126,0.283316,0.918400
127,0.299096,0.914100
128,0.285002,0.921400
129,0.298493,0.916800
130,0.289768,0.917100
131,0.298862,0.915900
132,0.289297,0.918800
133,0.301681,0.916700
134,0.306987,0.918300
135,0.300171,0.917800
136,0.300883,0.917500
137,0.301349,0.919200
138,0.299467,0.918600
139,0.288264,0.920800
140,0.303402,0.915700
141,0.288379,0.919700
142,0.287311,0.920100
143,0.300760,0.918600
144,0.295723,0.921900
145,0.315591,0.916300
146,0.306907,0.919400
147,0.308894,0.919900
148,0.319890,0.917600
149,0.310400,0.918100
150,0.296632,0.923500
151,0.291430,0.924200
152,0.286743,0.924700
153,0.280573,0.926400
154,0.285127,0.925600
155,0.285956,0.925900
156,0.288594,0.924600
157,0.284954,0.926000
158,0.284787,0.925600
159,0.284559,0.926500
160,0.286776,0.925100
161,0.289753,0.924600
162,0.283033,0.927000
163,0.287826,0.925500
164,0.292836,0.925100
165,0.291979,0.925100
166,0.289483,0.926800
167,0.287068,0.925500
168,0.286616,0.925700
169,0.289199,0.926500
170,0.291333,0.925600
171,0.292267,0.925400
172,0.288491,0.926400
173,0.293287,0.925300
174,0.291116,0.925200
175,0.298780,0.924700
176,0.295680,0.924600
177,0.295489,0.924800
178,0.298463,0.924700
179,0.302962,0.924400
180,0.300412,0.925000
181,0.296545,0.924100
182,0.299120,0.924800
183,0.297218,0.924800
184,0.300403,0.924800
185,0.300696,0.925600
186,0.301142,0.925500
187,0.308906,0.925000
188,0.303754,0.926300
189,0.303908,0.926100
190,0.303267,0.926500
191,0.304127,0.925300
192,0.300815,0.924200
193,0.300526,0.924500
194,0.301042,0.925500
195,0.302350,0.925800
196,0.302778,0.924400
197,0.308776,0.923800
198,0.305201,0.924600
199,0.305821,0.924700
